"voxel_id","lon","lat","PC1","PC2","PC3","bin_PC1","bin_PC2","bin_PC3"
"3_9_3",-2.289901,53.792961,-1.40120916889917,4.40084138830834,-2.12415224701968,3,9,3
"2_8_4",-2.532449,56.708062,-2.39128419013541,2.24527337248816,-1.6141791508467,2,8,4
"2_8_4",-2.560276,55.995033,-2.48752922893919,2.40631979288489,-1.72655459482173,2,8,4
"2_8_4",-2.562269,55.966722,-2.48752922893919,2.40631979288489,-1.72655459482173,2,8,4
"2_8_4",0.73952,42.83065,-2.56209942630131,2.14117676110188,-1.68957134117374,2,8,4
"2_8_4",-2.560263,55.994135,-2.48752922893919,2.40631979288489,-1.72655459482173,2,8,4
"4_6_5",2.7951,48.97477,1.34999408562587,-0.486470817875558,-0.737779155161278,4,6,5
"4_6_5",2.4009,48.94681,1.66698950178939,-0.446400635088994,-0.609818425518159,4,6,5
"4_6_5",2.53059,48.93872,1.54879197793655,-0.445069229704736,-0.676874413707811,4,6,5
"4_6_5",3.36097,49.62862,0.164882479656085,-0.492516872726295,-0.732580281042582,4,6,5
"4_6_5",4.97324,45.80225,1.6299801691371,-0.894802105934412,-0.181160377193669,4,6,5
"4_8_5",-2.342203,51.801645,0.175632427147352,1.98209103491417,-0.92815767433932,4,8,5
"4_8_5",-2.371132,51.792566,0.175632427147352,1.98209103491417,-0.92815767433932,4,8,5
"4_8_5",-2.414876,51.819393,0.175632427147352,1.98209103491417,-0.92815767433932,4,8,5
"4_8_5",-3.04472,48.80532,1.58684877796927,2.9765497488762,-0.357899969188089,4,8,5
"4_8_5",-3.06668,48.82114,1.58684877796927,2.9765497488762,-0.357899969188089,4,8,5
"3_9_6",-5.091249,51.714261,-0.389014082972824,3.97908731060987,-0.0185443053969138,3,9,6
"3_10_4",-3.959953,51.817274,-0.963945229778723,5.08947814225832,-1.35906867510481,3,10,4
"2_10_2",-4.684858,55.961216,-2.17170183539393,5.81584782992384,-2.71533791618487,2,10,2
"2_10_2",-4.809728,56.025846,-2.52410191344984,6.25841727197639,-3.02377891363815,2,10,2
"2_10_2",-4.771273,56.049188,-2.52410191344984,6.25841727197639,-3.02377891363815,2,10,2
"2_10_2",-4.701483,55.969841,-2.17170183539393,5.81584782992384,-2.71533791618487,2,10,2
"2_10_2",-4.785367,56.021905,-2.52410191344984,6.25841727197639,-3.02377891363815,2,10,2
"2_9_3",-4.153475,55.76944,-2.14400314768629,4.40857379182729,-2.49067034469043,2,9,3
"2_8_3",-2.100912,54.981055,-2.0095758204639,2.64151524508891,-2.00762771091923,2,8,3
"7_6_6",3.15552,43.23828,6.57553633363485,-0.68225429298128,0.553468428509937,7,6,6
"7_6_6",3.15417,43.2743,6.66174694710993,-0.787041046127789,0.475538692025818,7,6,6
"7_6_6",3.82716,43.5205,6.13805105358242,-0.767453065088634,0.29425983115012,7,6,6
"7_6_6",3.921,43.5579,6.16683947508572,-0.701696457347673,0.318637499435256,7,6,6
"7_6_6",3.51581,43.31243,6.68847304960886,-0.740362877636253,0.48557010185402,7,6,6
"6_6_6",5.549283,43.208552,5.25308548507867,-0.263681598855837,0.567591360554784,6,6,6
"6_6_6",5.41245,43.54726,4.78332388469591,-1.04847728506786,-0.00750689015447725,6,6,6
"6_6_6",5.549019,43.208475,5.25308548507867,-0.263681598855837,0.567591360554784,6,6,6
"6_6_6",5.548969,43.208458,5.25308548507867,-0.263681598855837,0.567591360554784,6,6,6
"6_6_6",5.54869,43.208634,5.25308548507867,-0.263681598855837,0.567591360554784,6,6,6
"5_7_5",5.89331,43.26543,2.90985306687513,0.777650229554936,-0.171382986591589,5,7,5
"5_7_5",-1.64125,46.9875,2.8852525814502,1.50598106142306,-0.863693158084974,5,7,5
"5_7_5",-2.69,42.86,3.23291689012074,1.79178423386943,-0.658592619212031,5,7,5
"5_7_5",-0.89307,45.4216,3.7627989482879,1.48608346658098,-0.715554441451105,5,7,5
"5_7_5",-2.9412363,42.6788742,3.57165177356269,0.829827873911446,-0.477154407894438,5,7,5
"5_8_5",-2.23383,47.32747,2.54769749504212,2.27837267878254,-0.585958345789095,5,8,5
"5_8_5",-2.328828,46.716251,2.67605488613385,2.82580329203509,-0.303269355811728,5,8,5
"5_8_5",-4.0412669,43.1188722,2.59705334774996,2.4044137121414,-0.521161812070501,5,8,5
"5_8_5",-2.206,46.97142,2.60200471824412,2.53491386875531,-0.425884023689254,5,8,5
"5_8_5",-1.88395,46.66133,2.78259684435274,2.35213560081126,-0.248756760010472,5,8,5
"7_5_6",4.810074,43.496934,6.20109888286497,-1.22033171283089,0.498797732330151,7,5,6
"7_5_6",4.541954,43.590829,6.01066249091328,-1.14325960995355,0.28464666871598,7,5,6
